features,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53
Industrial/11/11/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.gz,163622,488120,28580,187665,4.725052484,1.601017771,3.61,0.152292649,0.506885342,0.721876544,0,1,1.751465964,0.000123541,0.383080089,6.9979E-05,0.001714486,1.557300724,0,0.207646604,0.582085098,0.03,0.000123541,1.990247041,5.329E-06,0.003767351,3.11644309,0.134481194,0.125673514,0,1,2.917349071,4.7495E-05,1.904006091,0,0.001422748,2.635351116,0.473236885,0.000106813,1.587791878,5.329E-06,0.002365918,2.65,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq1.cnf.gz,24604,261473,16889,244145,0.456806205,0.070974216,1.77,0.069176104,0.72085116,0.58629668,0,1,1.157789551,0.000187501,1.683229541,0.00011842,0.00432234,0.749443587,0,0.869409572,0.916819923,0.04,0.000187501,3.211262567,2.8671E-05,0.034540949,4.283520711,0.291209225,0.249192512,0,0.986135182,3.98847555,0.000109066,2.676595165,4.096E-06,0.01794835,3.952177951,0.90277499,0.000345966,2.418458929,2.048E-05,0.039189826,1.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.15
Industrial/12/SATCompetition2011/application/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf.gz,138795,4671352,81184,4547858,0.709634903,0.027154322,22.85,0.017851041,0.834526237,0.385458918,0,1,0.895733267,3.9405E-05,2.760677039,2.4635E-05,0.00433583,0.74006886,0,0.829042376,0.940515513,0.65,3.9405E-05,3.366228522,1.539E-06,0.004298287,5.22421212,0.513976231,0.327101284,0,0.97733711,4.056130047,2.4537E-05,2.465997924,0,0.001127344,5.058996661,0.940260008,6.1649E-05,2.346889562,1.539E-06,0.003308151,23.81,-1,0,-1,0,-512,-1,0,-1,0,0,24.69
Industrial/11/09/bitverif/countbitssrl/countbitssrl064.cnf.gz,75103,225116,27388,139451,1.742186359,0.614301798,1.52,0.196398735,0.375566775,0.953813594,0,1,1.426562713,0.000112852,0.529576881,7.3025E-05,0.002373302,1.254067906,0,0.325505016,0.671318241,0.02,0.000112852,1.714047513,5.7368E-05,0.00410897,1.726917085,0.076697828,0.052812017,0,0.84375,1.685906612,4.7703E-05,1.819337468,7.171E-06,0.00183577,1.476255358,0.542513141,0.000154164,1.39079629,4.3026E-05,0.003183914,2.39,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf.gz,258781,1372095,137484,943589,0.882262663,0.454123564,6.1,0.145703267,0.4062462,0.906292003,0,1,1.419695343,2.0215E-05,0.427852975,1.4547E-05,7.2736E-05,1.095092323,0,0.523273374,0.870966067,0.16,2.0215E-05,0.73420217,7.418E-06,7.1005E-05,3.007391735,0.215155308,0.148312837,0,0.833333333,2.943862754,1.1393E-05,0.847030075,3.179E-06,4.981E-05,2.733384353,0.69643563,2.2324E-05,0.625729064,5.299E-06,8.3723E-05,59.69,-1,0,-1,0,-512,-1,0,-1,0,0,20.07
Industrial/12/SATCompetition2011/application/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/satrace2010/cryptography/desgen/gss-20-s100.cnf.gz,31503,94748,13726,56930,1.295133324,0.664289478,0.92,0.241103109,0.189743097,1.549173103,0,1,1.128568479,0.000215797,1.076866553,0.000145709,0.002404196,0.976527604,0,0.661531706,0.940909889,0.01,0.000215797,0.795696494,0.000122958,0.001949763,2.440654831,0.179762609,0.150363946,0,0.777777778,2.325198044,0.000148691,0.937605323,3.5131E-05,0.001563323,1.879514948,0.894185842,0.000405628,0.759920734,7.0262E-05,0.002160548,0.62,0.000433217,0.908661181,8.7827E-05,0.003723871,3.750629299,0.172547989,0.466071161,0.018578107,0.527777778,3.224731201,3.31
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf.gz,32312,97285,14507,60325,1.227338526,0.61268131,0.92,0.240480729,0.194842562,1.52607201,0,1,1.148440873,0.000206233,1.078552418,0.000137864,0.002274764,0.994594866,0,0.653460423,0.938648985,0.01,0.000206233,0.794442667,0.000116038,0.001840033,2.469706179,0.183912179,0.153395329,0,0.777777778,2.370953444,0.000139696,0.924792498,4.9731E-05,0.001442188,1.877009986,0.886945711,0.000378189,0.758994429,8.2884E-05,0.002022379,0.68,0.00041671,0.912601524,8.2884E-05,0.003464567,3.77604317,0.17370509,0.460545604,0.019304639,0.527777778,3.235827944,3.68
Industrial/12/satrace2010/mixed/anbulagan/dated-10-13-u.cnf.gz,180608,815261,49204,286487,2.670595887,1.845717258,3.84,0.171749503,0.355383258,1.069977295,0,1,1.335210242,5.2707E-05,0.404143137,4.0647E-05,0.000243883,0.974263884,0,0.610404661,0.917095715,0.05,5.2707E-05,0.45246552,2.0943E-05,0.000136132,2.762578341,0.246477397,0.157733031,0,0.777777778,3.105696693,3.4049E-05,0.442951638,1.0472E-05,9.7736E-05,2.523741395,0.76161222,5.1702E-05,0.466756794,1.3962E-05,0.000139622,7.67,7.0953E-05,0.579002186,1.0472E-05,0.000286226,3.493019581,0.153771596,0.636017782,0.026851852,0.611111111,3.243823013,7.75
Industrial/11/11/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf.gz,133566,667976,57316,370290,1.330344058,0.803926652,2.26,0.154786789,0.383049534,1.261421847,0,1,0.812473132,4.5127E-05,1.993280137,3.4894E-05,0.00109917,0.181384059,0,0.975840557,0.982619028,0.06,4.5127E-05,1.344726615,5.401E-06,0.000602231,2.397279846,0.18441113,0.161573941,0,1,2.368447818,3.3964E-05,1.712114962,5.401E-06,0.000567123,2.233478901,0.973245294,0.000221101,0.713853779,5.401E-06,0.000996516,10.48,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/SATCompetition2011/application/SAT11/application/manthey/traffic/traffic_r_sat.cnf.gz,98651,3362666,97480,3356018,0.012012721,0.001980919,8.48,0.029046328,0.039773799,3.148822069,0,1,0.364500582,3.9171E-05,0.127687367,2.0517E-05,0.000677062,0.492755727,0,0.040320999,0.141550194,0.49,3.9171E-05,1.358266534,1.49E-06,0.000383192,5.509677101,0.023239734,0.039619477,0,0.5,1.689304655,2.324E-06,2.336570067,2.98E-07,0.000206793,2.617316264,0.087939934,4.8974E-05,1.205136909,2.086E-06,0.000435933,31.19,-1,0,-1,0,-512,-1,0,-1,0,0,20.24
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf.gz,224962,1204358,121213,835606,0.855923045,0.44129889,6.24,0.145059992,0.402832851,0.904256849,0,1,1.397091297,2.3091E-05,0.425577977,1.65E-05,8.2499E-05,1.081300319,0,0.513274199,0.870048803,0.15,2.3091E-05,0.749086866,8.377E-06,8.2575E-05,3.031311099,0.224675585,0.147684149,0,0.84,2.924470283,1.2871E-05,0.858385779,3.59E-06,5.505E-05,2.700807855,0.690978763,2.5216E-05,0.658753934,5.984E-06,9.0952E-05,46.5,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf.gz,68679,223994,28147,161435,1.440011369,0.387518196,0.95,0.174355004,0.409411189,0.453865736,0,1,1.057784002,0.000120228,0.177338658,7.1056E-05,0.000248694,0.881091053,0,0.061473658,0.554631895,0.03,0.000120228,0.585856112,3.7167E-05,0.000718555,2.352575579,0.024775152,0.041667239,0,0.666666667,1.053044674,6.0063E-05,0.535619979,1.2389E-05,0.000365472,2.036171995,0.512156596,4.7249E-05,0.456424705,2.4778E-05,0.0003345,2.52,0.000224329,0.458091503,3.0972E-05,0.000786694,3.752591353,0.300568238,0.175417272,0.056402032,0.638095238,2.947700194,12.83
Industrial/12/SATCompetition2011/application/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf.gz,841,120147,841,120147,0,0,0.18,0.006999759,0.594738112,0.54788961,0,1,0.675438359,0.003115149,0.289320265,0.002378121,0.034482759,0.673873154,0,0.392710596,0.999517258,0.02,0.003115149,0.00429971,0.003062915,0.003121177,0.66885298,0.525524728,0.001599313,0.520215633,0.52972973,0,0.003098503,0.004322809,0.003046268,0.00310453,0.66885298,0.999517258,0.001745563,0.074057844,0.001364995,0.001789475,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.75
Industrial/12/satrace2010/mixed/bioinf/rpoc_xits_08_UNSAT.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2011/application/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf.gz,261020,1211106,124771,708950,1.09199253,0.708309472,6.27,0.175994076,0.387783325,0.994382884,0,1,1.381263489,2.1915E-05,0.480246681,1.6029E-05,8.0147E-05,1.029223637,0,0.598655759,0.875405882,0.11,2.1915E-05,0.50669183,9.874E-06,5.219E-05,2.569773508,0.263735679,0.163380999,0,0.8,2.898024146,1.2979E-05,0.500922532,4.232E-06,3.3853E-05,2.348842592,0.73931589,2.3583E-05,0.491838997,5.642E-06,5.6421E-05,49.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/12/SATCompetition2007/industrial/anbulagan/hard-sat/partial-10-11-s.cnf.gz,189456,850574,88808,479001,1.133321322,0.775724894,4.43,0.185402536,0.395641435,1.00480564,0,1,1.388259137,3.0667E-05,0.497422365,2.252E-05,0.000112602,1.014366906,0,0.632800349,0.866555602,0.07,3.0667E-05,0.436476603,1.4614E-05,7.7244E-05,2.532350158,0.269081859,0.160618315,0,0.75,2.857813784,1.8283E-05,0.447232497,6.263E-06,5.6367E-05,2.240463197,0.752102814,3.3227E-05,0.453503026,8.351E-06,8.3507E-05,25.03,4.0888E-05,0.554698817,6.263E-06,0.000164927,3.366476419,0.160670803,0.58619738,0.027263875,0.607142857,3.125361172,12.06
Industrial/11/11/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf.gz,131484,2120376,89756,1250297,0.464904853,0.695897855,5.41,0.071787743,0.673128558,0.683451852,0,1,0.85905942,2.5944E-05,1.286330289,2.2283E-05,0.000646196,0.259764912,0,0.958682617,0.964548423,0.19,2.5944E-05,0.935979958,4.799E-06,0.000175958,1.795026414,0.324889079,0.254225343,0,0.909090909,1.788109051,2.1362E-05,1.173626194,3.199E-06,0.000172759,1.762646719,0.958674619,9.242E-05,0.394550112,3.999E-06,0.000215949,25.92,-1,0,-1,0,-512,-1,0,-1,0,0,20.09
Industrial/11/11/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf.gz,96095,285404,14946,106454,5.429479459,1.681007759,2.04,0.14039867,0.563551429,0.599743116,0,1,1.778077024,0.000243434,0.494177675,0.000133815,0.003813729,1.553499128,0,0.176498769,0.585482932,0.02,0.000243434,1.582041243,6.5756E-05,0.002883875,2.821495121,0.113100482,0.13789774,0,0.885714286,2.536025496,8.9968E-05,1.248507881,9.394E-06,0.001174216,2.478193348,0.484810341,0.000197163,1.345513524,4.6969E-05,0.001906927,0.73,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/09/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf.gz,3366,362797,2152,361512,0.564126394,0.003554515,4.17,0.005952776,0.440610055,0.556403197,0,1,0.571031381,0.002037808,1.406891894,0.000929368,0.022304833,0.357515639,0,0.01435637,0.941645091,0.05,0.002037808,1.12712405,2.4895E-05,0.007684392,4.10242265,0.249597901,0.308851328,0,0.910846954,2.509900174,0.001306031,0.862521884,1.9363E-05,0.003861559,3.907179065,0.941645091,0.000970894,1.028370366,2.2129E-05,0.003208745,0.23,0,0,0,0,-512,0,0,0,0,0,53.34
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf.gz,448370,1130525,6404,101640,69.014053716,10.122835498,419.56,0.06300669,0.693806928,0.523472358,0,1,1.392764636,0.000629928,1.918717322,0.000312305,0.017645222,1.341771165,0,0.552371114,0.839787485,0.02,0.000629928,4.416111445,8.8548E-05,0.092571822,3.126758084,0.339692844,0.253459487,0,0.932773109,3.16895392,0.000325694,4.526432608,2.9516E-05,0.075964187,3.019056467,0.855194805,0.000746659,2.882996456,6.8871E-05,0.018654073,0.19,-1,0,-1,0,-512,-1,0,-1,0,0,20.51
Industrial/12/satrace2008/palac-uts-l06-ipc5-h34.cnf.gz,187667,874988,13323,525202,13.085941605,0.666002795,15.36,0.025367382,0.250792245,1.449989543,0,1,1.654553326,0.000489626,2.643015299,0.000150116,0.044359379,1.7724783,0,0.643476224,0.731663246,0.1,0.000489626,1.965825349,1.1424E-05,0.006321377,5.698278885,0.406250915,0.30885437,0,0.990917348,4.255231195,0.000305038,2.670587304,7.616E-06,0.005927243,4.351799766,0.780080807,0.000394025,1.694086747,1.1424E-05,0.004055582,1.79,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
Industrial/12/SC2012_Application_Debugged/satrace-unselected/ibm/2002/20_rule/SAT_dat.k65.debugged.cnf.gz,130982,540145,39322,292400,2.33101063,0.847281122,3.5,0.134480164,0.362501136,1.027213418,0,1,1.937717865,8.8359E-05,0.674998992,5.0862E-05,0.000661207,1.605156217,0,0.530147059,0.665642955,0.05,8.8359E-05,1.224574064,2.394E-05,0.001159371,3.646659029,0.217145761,0.158139911,0,0.733333333,3.640056239,4.0808E-05,1.271546172,6.84E-06,0.000489056,2.977726346,0.605352257,9.6155E-05,1.022844515,1.71E-05,0.001169631,5.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/11/02/aloul/Bart/bart17.shuffled.cnf.gz,231,1166,220,1155,0.05,0.00952381,0,0.19047619,0.443219771,1.046236729,0,1,1.370275209,0.017532468,1.048128914,0.009090909,0.118181818,0.825851149,0,0.774891775,0.774891775,0,0.017532468,0.117770272,0.014718615,0.019047619,0.647446639,0.102941176,0.140285177,0,0.294117647,0.647446639,0.005371901,0.421098876,0.001731602,0.00952381,2.08723307,0.584415584,0.042266824,0.361038247,0.018181818,0.074458874,0,0.033405671,1.081829101,0.018181818,0.236363636,0.997651503,0.124543774,0.456174373,0.017566375,0.181818182,1.949123841,0.22
Industrial/09/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf.gz,7807,24351,1804,10295,3.327605322,1.365322972,0.12,0.175230695,0.323354379,0.517601015,0,1,0.944833304,0.001813842,0.334686498,0.001108647,0.009977827,1.075725137,0,0.127343371,0.79698883,0,0.001813842,1.179018483,0.000679942,0.023603691,2.556158396,0.088358809,0.080131602,0,0.783783784,2.202538023,0.000879434,1.259031125,0.000291404,0.012627489,2.259608254,0.536085478,0.001433004,0.975341609,0.000582807,0.012238951,0.01,0.006360062,0.891612606,0.000582807,0.025254978,4.357790169,0.137507656,0.679177242,0.014873266,0.410752688,3.18437929,3.16
Industrial/09/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf.gz,8527,25484,4641,19097,0.837319543,0.334450437,0.13,0.243022464,0.365290069,0.80108516,0,1,1.167941573,0.000609235,0.308631482,0.000430942,0.007756949,0.963585558,0,0.316018223,0.866575902,0,0.000609235,0.916111765,0.000471278,0.007226266,1.515257469,0.08767308,0.067611732,0,0.6,1.470022745,0.000252005,1.06086544,0.000104728,0.003403676,1.307063125,0.494685029,0.000449333,0.975204768,0.000261821,0.005393517,0.07,0.001397073,1.03689482,0.00036655,0.010629942,2.753726716,0.148766798,0.564932685,0.010093693,0.666666667,2.581199381,1.04
Industrial/12/SATCompetition2009/application/SAT_RACE06/simon-s02b-dp11u10.cnf.gz,9197,25271,2123,10352,3.332077249,1.441170788,0.14,0.205081144,0.467265169,0.810630937,0,1,1.507398372,0.001434116,0.41402662,0.000942063,0.011775789,1.300188758,0,0.332399536,0.774343122,0,0.001434116,0.59148199,0.000676198,0.008983771,2.976560452,0.140690131,0.106208405,0,0.636363636,2.966867391,0.000655859,0.623273606,9.66E-05,0.003574189,2.492701025,0.522314529,0.001495452,0.541728004,0.000482998,0.007824575,0.01,0.002528949,0.592421677,0.000579598,0.020382535,3.854310177,0.182993378,0.348696049,0.009433962,0.50877193,3.246456787,0.55
Industrial/09/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf.gz,2010,6802,1384,5732,0.452312139,0.186671319,0.02,0.2414515,0.3451858,0.832410075,0,1,1.182201663,0.002141789,0.381900133,0.001445087,0.019508671,0.933756453,0,0.217027216,0.885729239,0,0.002141789,0.304343498,0.001221214,0.004710398,2.413125177,0.076666554,0.085500079,0,0.5,2.066775102,0.000948937,0.617530002,0.000348918,0.004535939,1.976259323,0.503140265,0.001572149,0.6217931,0.000872296,0.006629449,0.01,0.002857697,0.413265193,0.000872296,0.029309142,2.866703233,0.270413007,0.338625658,0.012679628,0.575,3.41553913,0.09
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf.gz,183325,546914,32046,210225,4.720682769,1.60156499,3.96,0.152436675,0.506953787,0.720985513,0,1,1.746800628,0.000109938,0.378928107,6.241E-05,0.001685078,1.547449965,0,0.206864074,0.582033535,0.05,0.000109938,1.99836591,4.757E-06,0.003363063,3.114865711,0.134881653,0.126570768,0,1,2.936841234,4.2527E-05,1.900552484,0,0.001270068,2.636267323,0.473630634,9.4584E-05,1.597581018,4.757E-06,0.002112023,3.28,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/09/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf.gz,237485,705220,39231,302951,5.053503607,1.327835194,3.73,0.129496189,0.37437003,0.717293428,0,1,1.793166129,9.9964E-05,0.387278375,5.098E-05,0.000943132,1.639573119,0,0.13439137,0.460219639,0.05,9.9964E-05,1.547990573,2.3106E-05,0.003149024,2.917458158,0.172907407,0.149590083,0,0.973154362,2.715166377,3.6485E-05,1.922987465,0,0.001369858,2.543263274,0.473112814,8.1715E-05,1.439310082,1.6504E-05,0.002013527,4.95,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SATCompetition2011/application/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf.gz,138563,4675040,81194,4554630,0.706566988,0.026436835,21.56,0.017826695,0.834865238,0.384951002,0,1,0.895021088,3.9552E-05,2.816153299,2.4632E-05,0.004335296,0.739960075,0,0.82920347,0.94052821,0.67,3.9552E-05,3.376869716,1.537E-06,0.004403212,5.230199389,0.513176555,0.327251295,0,0.98488665,4.038583533,2.4535E-05,2.470100921,0,0.001125668,5.06498582,0.940317216,6.163E-05,2.350641884,1.537E-06,0.003302354,24.06,-1,0,-1,0,-512,-1,0,-1,0,0,28.24
Industrial/09/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf.gz,7606,26317,3348,17400,1.271804062,0.512471264,0.16,0.192413793,0.353666783,0.755092151,0,1,1.46833046,0.000961236,0.307322998,0.000597372,0.006571087,1.295049607,0,0.225402299,0.656494253,0.01,0.000961236,1.638974235,5.7471E-05,0.04,2.786280751,0.089866965,0.105168732,0,1,2.407065819,0.000483819,1.983932561,5.7471E-05,0.027873563,2.350908201,0.548965517,0.000570112,1.763745893,0.000114943,0.023965517,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k30.debugged.cnf.gz,43850,194561,13516,90682,2.244303048,1.145530535,0.83,0.149048323,0.307727648,1.174754476,0,1,1.800970477,0.000247913,0.67159232,0.000147973,0.001257769,1.502460802,0,0.580512119,0.721752939,0.01,0.000247913,1.000025358,7.7193E-05,0.002657639,3.527434369,0.191033709,0.155526371,0,0.884615385,3.440487688,0.000129609,0.930838582,2.2055E-05,0.001268168,3.020958998,0.672062813,0.000282899,0.82067784,4.411E-05,0.002624556,0.61,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf.gz,199304,1005834,101783,656617,0.958126603,0.531842764,5.06,0.155011217,0.413084933,0.92426682,0,1,1.428505182,2.7341E-05,0.456767539,1.965E-05,9.8248E-05,1.080235004,0,0.562452693,0.859648775,0.11,2.7341E-05,0.709875383,1.0661E-05,0.000103561,2.96631458,0.232479069,0.149305872,0,0.789473684,2.889755944,1.5462E-05,0.846323005,4.569E-06,7.1579E-05,2.631134973,0.711943188,2.9846E-05,0.626393245,7.615E-06,0.000106607,32.8,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/11/02/biere/dinphil/dp04u03.shuffled.cnf.gz,825,2411,164,787,4.030487805,2.063532402,0.01,0.208386277,0.476365213,0.788693611,0,1,1.556450644,0.018951251,0.416981706,0.012195122,0.073170732,1.331116573,0,0.321473952,0.780177891,0,0.018951251,0.455309717,0.008894536,0.045743329,2.928817199,0.156583844,0.119639466,0,0.636363636,3.022877322,0.008150742,0.528633354,0.001270648,0.017789072,2.293882372,0.519695044,0.017634115,0.359822246,0.00635324,0.039390089,0,0.029555887,0.426605872,0.007623888,0.082592122,3.582738909,0.20223432,0.313576954,0.06401138,0.461538462,3.212415668,0.02
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf.gz,4242,503783,2815,502371,0.506927176,0.002810672,6.09,0.005603429,0.426648243,0.543975543,0,1,0.522803694,0.001548191,1.558285769,0.00071048,0.021314387,0.307146905,0,0.012894853,0.952706267,0.08,0.001548191,1.130507964,1.3934E-05,0.006079173,3.845930929,0.23409713,0.329326076,0,0.90797546,2.321327704,0.001010737,0.85461452,1.1943E-05,0.003057501,3.777382712,0.952706267,0.000815172,1.076238131,1.1943E-05,0.002842521,0.39,0,0,0,0,-512,0,0,0,0,0,106.27
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf.gz,180045,538304,60973,277731,1.952864383,0.938220796,4.13,0.21953977,0.428973227,0.754439314,0,1,1.294403026,4.8651E-05,0.608881001,3.2801E-05,0.001098847,1.104948941,0,0.29892954,0.835769144,0.04,4.8651E-05,1.687558071,2.5204E-05,0.003849048,2.136275733,0.087089075,0.085699784,0,0.956756757,1.740913521,2.3846E-05,1.696632211,3.601E-06,0.001454645,1.777862534,0.561763001,3.6165E-05,2.106226936,1.8003E-05,0.002430409,11.76,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/satrace2008/mizh-sha0-36-4.cnf.gz,50073,210235,20573,120343,1.433918242,0.746964925,0.72,0.170953026,0.409265184,0.434034162,0,1,1.035816656,0.00016482,0.186349307,9.7215E-05,0.000243037,0.917288451,0,0.080586324,0.528572497,0.02,0.00016482,0.512196342,4.9857E-05,0.000465337,2.557117841,0.018889399,0.038170164,0,0.272727273,0.822160877,8.4732E-05,0.501281328,1.6619E-05,0.000232668,2.306241769,0.528979666,6.6427E-05,0.519570361,3.3238E-05,0.000174501,1.36,0.000294113,0.427668183,4.9857E-05,0.000681386,3.730843952,0.254662471,0.281790647,0.088749126,0.571428571,3.283143852,7.66
Industrial/12/SATCompetition2007/industrial/fuhs/medium/AProVE07-04.cnf.gz,38290,475249,4660,42029,7.216738197,10.307644722,27.83,0.110875824,0.288401364,0.842406962,0,1,2.120801096,0.001389981,0.659672442,0.000429185,0.006866953,1.922240498,0,0.175830974,0.379642628,0.01,0.001389981,5.853357352,0.000142759,0.090009279,3.03803847,0.119528137,0.161543898,0,0.998362892,2.690123776,0.000242741,1.258763406,4.7586E-05,0.006709653,2.508133338,0.372695044,0.000324832,1.224054705,0.000118965,0.007447239,0.09,-1,0,-1,0,-512,-1,0,-1,0,0,20.12
